"objectid","common_name","longitude","latitude"
3855,"Kwanzan Cherry",-76.9660045877415,38.8538140740603
3856,"Chokecherry",-76.985949619879,38.8404136161955
3857,"Cherry Spp.",-76.9932982761945,38.8424772041597
3858,"Snowgoose Cherry",-77.0006588242453,38.8389010401509
3859,"Yoshino Cherry",-76.9913516225793,38.8421347558144
3860,"Yoshino Cherry",-77.0006933600105,38.8368471118048
3861,"Chokecherry",-76.9960742360371,38.8442339785154
3862,"Snowgoose Cherry",-77.0006588179501,38.8381893715423
3863,"Cherry Spp.",-76.9885755431268,38.8423597284188
3864,"Chokecherry",-76.9994493781862,38.8417837450239
3865,"Chokecherry",-77.0008085352856,38.8364507392103
3866,"Chokecherry",-77.0107595903827,38.8335315047752
3867,"Okame Cherry",-77.0056688277541,38.8329823472576
3868,"Kwanzan Cherry",-76.9918129675943,38.8369819534544
3869,"Yoshino Cherry",-77.0093660531008,38.8341081662589
3870,"Chokecherry",-77.0061875414219,38.8379639987396
3871,"Kwanzan Cherry",-77.0073384649981,38.8292617575241
3872,"Kwanzan Cherry",-76.9948424256374,38.8339552851083
3873,"Snowgoose Cherry",-76.9967657886102,38.835387699183
3874,"Snowgoose Cherry",-77.0150775466914,38.8283601673879
3875,"Cherry Spp.",-77.0035606388124,38.8227668258284
3876,"Okame Cherry",-77.0117026536545,38.8251805648313
3877,"Kwanzan Cherry",-77.003918039286,38.8302978970304
3878,"Chokecherry",-77.009906742602,38.8295318221359
3879,"Chokecherry",-76.999576158313,38.8292619877506
3880,"Snowgoose Cherry",-77.005380892714,38.8329733522385
3881,"Chokecherry",-76.9891645361144,38.8322793220331
3882,"Chokecherry",-76.9981942699496,38.8243343414567
3883,"Kwanzan Cherry",-76.9962705904153,38.8341174913292
3884,"Snowgoose Cherry",-77.0006472643597,38.8342887096563
3885,"Snowgoose Cherry",-77.0044136835446,38.837018190737
3886,"Kwanzan Cherry",-77.007257847072,38.82926176292
3887,"Yoshino Cherry",-77.0095024586715,38.820550407975
3888,"Kwanzan Cherry",-76.9823211548974,38.9339201070273
3889,"Yoshino Cherry",-77.0009358208314,38.8812316144475
3890,"Snowgoose Cherry",-77.0639581550448,38.9742880224743
3891,"Cherry Spp.",-77.1036570009698,38.92702915707
3892,"Kwanzan Cherry",-77.0775331794127,38.9671092489927
3893,"Chokecherry",-77.082617166549,38.9431167424437
3894,"Kwanzan Cherry",-77.0803644502591,38.9606033770443
3895,"Kwanzan Cherry",-77.0598663422579,38.9527244282898
3896,"Snowgoose Cherry",-77.064941286711,38.9640541153052
3897,"Chokecherry",-77.0894925870132,38.9251040727948
3898,"Yoshino Cherry",-77.0836068722593,38.9116319641439
3899,"Kwanzan Cherry",-76.9976832580759,38.9572799009467
3900,"Chokecherry",-77.0306481531897,38.9627979692509
3901,"Yoshino Cherry",-77.0711328617921,38.9478536452296
3902,"Cherry Spp.",-76.9958725109076,38.9463257906028
3903,"Yoshino Cherry",-77.0092439872202,38.9587839379284
3904,"Yoshino Cherry",-77.0212318646588,38.9594670027001
3905,"Yoshino Cherry",-77.0829839442536,38.9113711661465
3906,"Chokecherry",-77.0230347121822,38.9685920206053
3907,"Snowgoose Cherry",-77.0241903724877,38.9736904508537
3908,"Okame Cherry",-76.9621155756732,38.9312308292394
3909,"Snowgoose Cherry",-77.0715540943459,38.9422772585887
3910,"Cherry Spp.",-76.9686283670055,38.9391690729944
3911,"Chokecherry",-77.0403188356457,38.945129816388
3912,"Snowgoose Cherry",-77.0004060041338,38.9408217993866
3913,"Yoshino Cherry",-77.0299854032037,38.9507630995375
3914,"Snowgoose Cherry",-77.0137087560542,38.957107963162
3915,"Cherry Spp.",-76.9715110278116,38.9416020502944
3916,"Cherry Spp.",-77.0657776445227,38.9325967285562
3917,"Okame Cherry",-77.0722875202528,38.9261519385612
3918,"Okame Cherry",-76.9822879636186,38.9282448678065
3919,"Kwanzan Cherry",-77.0711300154378,38.9334403753731
3920,"Kwanzan Cherry",-77.0006363007246,38.8962215583783
3921,"Kwanzan Cherry",-76.9205972825385,38.8989060940411
3922,"Kwanzan Cherry",-76.9205972123914,38.8989691527043
3923,"Chokecherry",-76.9673308926066,38.8758850720385
3924,"Okame Cherry",-76.9800666651444,38.8707981917832
3925,"Chokecherry",-76.9365974340243,38.8738004983944
3926,"Snowgoose Cherry",-76.9590613610929,38.8673154718316
3927,"Yoshino Cherry",-76.934061001414,38.8875278850039
3928,"Chokecherry",-76.9305432672579,38.9016779979413
3929,"Cherry Spp.",-77.0122792216088,38.8296126729865
3930,"Yoshino Cherry",-76.9954063931905,38.8400360160493
3931,"Yoshino Cherry",-76.994772577992,38.8440897920103
3932,"Okame Cherry",-77.0412343697703,38.9324998652766
3933,"Chokecherry",-77.0173666459539,38.9119128206202
3934,"Cherry Spp.",-76.998757490166,38.8855015865291
3935,"Yoshino Cherry",-77.0098222423026,38.8850147277475
3936,"Okame Cherry",-77.0139813711433,38.876465340703
3937,"Yoshino Cherry",-77.0097185100012,38.8850147367407
3938,"Yoshino Cherry",-77.0100527574288,38.8850147079624
3939,"Okame Cherry",-77.0129672245577,38.8764654576148
3940,"Yoshino Cherry",-77.0011893738904,38.8812316117495
3941,"Okame Cherry",-77.0424136120985,38.9178699325514
3942,"Yoshino Cherry",-77.0622580217902,38.97002804276
3943,"Chokecherry",-77.0616049566035,38.9754513477016
3944,"Chokecherry",-77.0594018370251,38.9767676889777
3945,"Cherry Spp.",-77.0652505599653,38.9741792099027
3946,"Yoshino Cherry",-77.0631823009224,38.971288700713
3947,"Yoshino Cherry",-77.063736909231,38.9720721163351
3948,"Kwanzan Cherry",-77.0629417970263,38.9733607252173
3949,"Snowgoose Cherry",-77.0632647031035,38.9731173291015
3950,"Snowgoose Cherry",-77.0613677406287,38.9680106664591
3951,"Okame Cherry",-77.0634001616881,38.9697211491118
3952,"Chokecherry",-77.0678533247711,38.9685926195538
3953,"Snowgoose Cherry",-77.0734856582365,38.9697152459619
3954,"Snowgoose Cherry",-77.0719798127182,38.9640590022212
3955,"Okame Cherry",-77.071921102277,38.9630501139716
3956,"Snowgoose Cherry",-77.0593829386717,38.9679396254134
3957,"Yoshino Cherry",-77.0575233196454,38.9656975013387
3958,"Kwanzan Cherry",-77.0676660193712,38.9657731460139
3959,"Chokecherry",-77.0680264145873,38.9685925188297
3960,"Kwanzan Cherry",-77.0760451323769,38.9675696470217
3961,"Okame Cherry",-77.0725142618237,38.9676709808311
3962,"Snowgoose Cherry",-77.0803555730512,38.9629635470301
3963,"Snowgoose Cherry",-77.06006344757,38.9675789478102
3964,"Chokecherry",-77.0837078868095,38.9584030147873
3965,"Snowgoose Cherry",-77.0803538058834,38.9613961114414
3966,"Kwanzan Cherry",-77.0803625104215,38.9588828004009
3967,"Kwanzan Cherry",-77.0962753665149,38.9520695347812
3968,"Cherry Spp.",-77.080954616862,38.9621253662927
3969,"Yoshino Cherry",-77.0787402998249,38.963054728393
3970,"Snowgoose Cherry",-77.077845320605,38.9570828504932
3971,"Yoshino Cherry",-77.0751907908223,38.956210785999
3972,"Yoshino Cherry",-77.0735394538826,38.9547524966305
3973,"Yoshino Cherry",-77.0752399639532,38.9590753821232
3974,"Cherry Spp.",-77.0828325128102,38.9596828121121
3975,"Kwanzan Cherry",-77.0853561714501,38.9570685998361
3976,"Yoshino Cherry",-77.0818971504331,38.9589898350129
3977,"Snowgoose Cherry",-77.0731891616505,38.9506809761462
3978,"Okame Cherry",-77.0736496496116,38.9497438259169
3979,"Yoshino Cherry",-77.0874654746519,38.9554005112246
3980,"Yoshino Cherry",-77.0803784032407,38.9525139428642
3981,"Chokecherry",-77.0717856230081,38.9545554048082
3982,"Kwanzan Cherry",-77.0928015687374,38.9510904419704
3983,"Yoshino Cherry",-77.0902202878359,38.9533715561524
3984,"Kwanzan Cherry",-77.0901864202671,38.9448407392088
3985,"Yoshino Cherry",-77.0915716334241,38.9455873500762
3986,"Chokecherry",-77.0838469714605,38.9491334020849
3987,"Cherry Spp.",-77.0797753907217,38.9497398059473
3988,"Cherry Spp.",-77.0977538789383,38.9449877972491
3989,"Snowgoose Cherry",-77.0934216207112,38.9488649022934
3990,"Kwanzan Cherry",-77.0924282088947,38.9478567640784
3991,"Snowgoose Cherry",-77.0699811171348,38.949737071109
3992,"Yoshino Cherry",-77.089162537621,38.9470575635558
3993,"Kwanzan Cherry",-77.090920161836,38.9412909037522
3994,"Kwanzan Cherry",-77.1004835039105,38.9255815885195
3995,"Kwanzan Cherry",-77.0887085166847,38.9437428585462
3996,"Snowgoose Cherry",-77.0907966282617,38.9439214216363
3997,"Kwanzan Cherry",-77.1023286996098,38.941668829453
3998,"Kwanzan Cherry",-77.0894459823461,38.9431117161328
3999,"Kwanzan Cherry",-77.0868585608738,38.9402039885233
4000,"Snowgoose Cherry",-77.1095134571802,38.9331764962983
4001,"Snowgoose Cherry",-77.1048094893664,38.9343518895282
4002,"Cherry Spp.",-77.1022481949981,38.9257512159459
4003,"Chokecherry",-76.9699186126538,38.8609948647213
4004,"Chokecherry",-76.9880765264105,38.8645474476067
4005,"Chokecherry",-76.9874773755804,38.8644482919552
4006,"Chokecherry",-76.9777629851736,38.8675367320346
4007,"Snowgoose Cherry",-76.9873042533886,38.8660517714721
4008,"Snowgoose Cherry",-76.9875346543008,38.8663580823597
4009,"Cherry Spp.",-76.9779707735323,38.866320635489
4010,"Chokecherry",-76.9913720039148,38.864124341765
4011,"Chokecherry",-76.9595924350428,38.8655139741906
4012,"Yoshino Cherry",-76.9726724932409,38.8606081796239
4013,"Yoshino Cherry",-76.9818798027107,38.8552319407016
4014,"Cherry Spp.",-76.9805645828891,38.8619520140742
4015,"Snowgoose Cherry",-76.990220218788,38.8608001444112
4016,"Chokecherry",-76.9879382916188,38.8643402393106
4017,"Snowgoose Cherry",-76.9507573180957,38.8615468784857
4018,"Kwanzan Cherry",-76.9723742267891,38.85724796712
4019,"Kwanzan Cherry",-76.9647153565284,38.8516066251457
4020,"Kwanzan Cherry",-76.9819719733279,38.8552229465818
4021,"Okame Cherry",-76.9799324988857,38.856159490668
4022,"Chokecherry",-76.9654958511526,38.857588456742
4023,"Chokecherry",-76.9614403188156,38.8576232218343
4024,"Snowgoose Cherry",-76.9588257567033,38.8562620565487
4025,"Snowgoose Cherry",-76.9741382694655,38.8536990498713
4026,"Kwanzan Cherry",-76.9790913018221,38.8566908407098
4027,"Chokecherry",-76.9934478208602,38.8446752740447
4028,"Okame Cherry",-77.0052092157327,38.8478192886293
4029,"Snowgoose Cherry",-76.9833800949154,38.8442058360305
4030,"Okame Cherry",-76.9798663474539,38.8456106004489
4031,"Snowgoose Cherry",-76.9768369325784,38.8450244897884
4032,"Snowgoose Cherry",-76.9681153325565,38.8483285315365
4033,"Yoshino Cherry",-76.9614383816759,38.8612085742164
4034,"Yoshino Cherry",-76.957636321459,38.8609099786127
4035,"Yoshino Cherry",-76.9576362899828,38.8609640287669
4036,"Snowgoose Cherry",-76.9697459976796,38.8604903486507
4037,"Chokecherry",-76.9593755977056,38.8618384638741
4038,"Yoshino Cherry",-77.0118074156796,38.8319369060634
4039,"Okame Cherry",-77.0125788163592,38.8305044793982
4040,"Cherry Spp.",-77.0021329605676,38.831865416256
4041,"Cherry Spp.",-76.9945661116367,38.8325499523185
4042,"Yoshino Cherry",-76.9977444362567,38.8468554797966
4043,"Chokecherry",-77.0035845895571,38.8410810318642
4044,"Chokecherry",-76.9942084323732,38.8404773772292
4045,"Chokecherry",-76.9985164340861,38.8379911780505
4046,"Kwanzan Cherry",-76.9922161075872,38.8368918971434
4047,"Okame Cherry",-76.991581851721,38.8433869466503
4048,"Chokecherry",-76.9897854145652,38.8396482967316
4049,"Yoshino Cherry",-77.0006703247756,38.8369732300306
4050,"Cherry Spp.",-77.0003132876281,38.8418377960775
4051,"Kwanzan Cherry",-76.9949575937179,38.8340543832033
4052,"Kwanzan Cherry",-77.0044134937877,38.833955314786
4053,"Okame Cherry",-77.0058183832118,38.8308923758825
4054,"Yoshino Cherry",-76.9991269487496,38.8338292765999
4055,"Kwanzan Cherry",-77.0065325924052,38.8325589041701
4056,"Cherry Spp.",-76.9873906890291,38.8333511511348
4057,"Cherry Spp.",-77.0077647580371,38.8308472200233
4058,"Cherry Spp.",-77.0006357260579,38.8320185770957
4059,"Yoshino Cherry",-77.0111163649283,38.8318198637957
4060,"Cherry Spp.",-77.0004975254404,38.832811323184
4061,"Kwanzan Cherry",-77.0104368263984,38.8316487650785
4062,"Yoshino Cherry",-76.9923317999725,38.8321264291914
4063,"Cherry Spp.",-77.0006472490712,38.8326401615143
4064,"Okame Cherry",-77.0092491250471,38.8205864617958
4065,"Snowgoose Cherry",-77.0109431141334,38.828603857582
4066,"Cherry Spp.",-77.0902450443733,38.9455883815986
4067,"Snowgoose Cherry",-77.0014071726029,38.8214876679216
4068,"Chokecherry",-77.006336073451,38.8243972427386
4069,"Yoshino Cherry",-77.0037683219505,38.8303429440717
4070,"Yoshino Cherry",-77.0032036367384,38.8224515397068
4071,"Snowgoose Cherry",-77.008524316444,38.8261087128469
4072,"Cherry Spp.",-77.0819645842981,38.9574313575711
4073,"Kwanzan Cherry",-77.0782728385207,38.9576590937922
4074,"Snowgoose Cherry",-77.0791327055099,38.9631445463838
4075,"Yoshino Cherry",-77.0876039207843,38.9554004078026
4076,"Chokecherry",-77.0742577415015,38.9686968266972
4077,"Yoshino Cherry",-77.0628049283048,38.9751894705177
4078,"Yoshino Cherry",-77.0850587494617,38.9495378991548
4079,"Yoshino Cherry",-77.0967090645717,38.9486099975534
4080,"Cherry Spp.",-77.0567540503591,38.9705082807326
4081,"Kwanzan Cherry",-76.9849410158152,38.9257949769567
4082,"Kwanzan Cherry",-77.082824799325,38.943116594955
4083,"Yoshino Cherry",-77.0999762565989,38.9421573133094
4084,"Yoshino Cherry",-77.0942816091089,38.9449185827265
4085,"Okame Cherry",-77.0969662643815,38.9511140860463
4086,"Yoshino Cherry",-77.0864790280846,38.9125937665891
4087,"Yoshino Cherry",-77.0665542954443,38.9614948632973
4088,"Kwanzan Cherry",-77.0723407439302,38.9558792779064
4089,"Kwanzan Cherry",-77.0951197673633,38.9160372473212
4090,"Yoshino Cherry",-77.0681400124516,38.9546476689548
4091,"Kwanzan Cherry",-77.0867555732111,38.9314029513852
4092,"Snowgoose Cherry",-77.0966968814559,38.9396287407738
4093,"Okame Cherry",-77.0715843034728,38.9378992077823
4094,"Kwanzan Cherry",-77.0328218280649,38.9474382825508
4095,"Kwanzan Cherry",-77.0620598094126,38.9544348560838
4096,"Kwanzan Cherry",-77.1052275158372,38.9284420594535
4097,"Cherry Spp.",-77.0434939739677,38.9120321327767
4098,"Kwanzan Cherry",-77.0314325301871,38.9884351856353
4099,"Kwanzan Cherry",-77.0282852258824,38.9689331820208
4100,"Chokecherry",-77.0240000570569,38.9568450634489
4101,"Snowgoose Cherry",-77.0185768456449,38.9543958021246
4102,"Okame Cherry",-77.0305054820423,38.9529609832628
4103,"Snowgoose Cherry",-77.0217644494697,38.9655114441978
4104,"Kwanzan Cherry",-77.0376071611415,38.987280313136
4105,"Snowgoose Cherry",-77.0347315735033,38.9841013032326
4106,"Snowgoose Cherry",-77.0359292186585,38.9787410497597
4107,"Snowgoose Cherry",-77.0245251100458,38.9739065786258
4108,"Chokecherry",-77.0453876116489,38.9887368821015
4109,"Chokecherry",-77.0311474001324,38.9698873276381
4110,"Yoshino Cherry",-77.0589404065745,38.921195846711
4111,"Chokecherry",-77.030142235076,38.9397008852877
4112,"Yoshino Cherry",-77.0251401321114,38.9508182909314
4113,"Kwanzan Cherry",-77.0322901254889,38.9451142931902
4114,"Yoshino Cherry",-77.0630128488638,38.9493086376835
4115,"Snowgoose Cherry",-77.0254384327374,38.9462059874164
4116,"Snowgoose Cherry",-77.0184718587892,38.9499457327095
4117,"Chokecherry",-76.9935999798552,38.946334696589
4118,"Chokecherry",-76.9884918648077,38.9327317815465
4119,"Yoshino Cherry",-76.9421235269792,38.9088909915261
4120,"Yoshino Cherry",-77.0587351525052,38.9240065473644
4121,"Yoshino Cherry",-76.9365122457435,38.8918352481982
4122,"Snowgoose Cherry",-76.964848025416,38.8629302588245
4123,"Chokecherry",-76.9610454543842,38.8844861593088
4124,"Yoshino Cherry",-76.9407998310473,38.8784420298758
4125,"Chokecherry",-76.9994493808842,38.8413513392929
4126,"Chokecherry",-77.0013611785755,38.8250640333785
4127,"Chokecherry",-77.0091229384728,38.8243610234425
4128,"Cherry Spp.",-77.0121525592932,38.829747813211
4129,"Okame Cherry",-77.0425617493252,38.93422898458
4130,"Kwanzan Cherry",-76.9966364795898,38.890888556162
4131,"Yoshino Cherry",-77.009142179468,38.8846904807811
4132,"Yoshino Cherry",-77.0093727368623,38.8850147646198
4133,"Chokecherry",-77.0459271751989,38.9125626941131
4134,"Okame Cherry",-77.0132553340664,38.8764654252392
4135,"Chokecherry",-77.0134040882281,38.8708081319897
4136,"Kwanzan Cherry",-77.0383344950409,38.9232403042966
4137,"Chokecherry",-77.0024456476485,38.8821324311668
4138,"Yoshino Cherry",-77.0655752350091,38.9758635672499
4139,"Okame Cherry",-77.0599323417042,38.9763350233427
4140,"Yoshino Cherry",-77.0698298970321,38.9720145876032
4141,"Cherry Spp.",-76.9906323124312,38.8813303348272
4142,"Chokecherry",-77.0644682307242,38.9768370716736
4143,"Kwanzan Cherry",-77.0703838011714,38.9720052472444
4144,"Snowgoose Cherry",-77.0814046187281,38.9621340618376
4145,"Cherry Spp.",-77.0608506691231,38.9705782866587
4146,"Yoshino Cherry",-77.0630783078176,38.971135617215
4147,"Snowgoose Cherry",-77.0815084625455,38.9621339889924
4148,"Okame Cherry",-77.0595098096299,38.9678674952887
4149,"Cherry Spp.",-77.0586322700632,38.9671833117605
4150,"Cherry Spp.",-77.0616218989314,38.9683528459072
4151,"Cherry Spp.",-77.0580209783854,38.9675259300777
4152,"Kwanzan Cherry",-77.0770918398165,38.964470122798
4153,"Okame Cherry",-77.0652223671185,38.9685941160257
4154,"Okame Cherry",-77.0705651557573,38.9686901051643
4155,"Snowgoose Cherry",-77.0592791389211,38.9680027362373
4156,"Okame Cherry",-77.0606516743352,38.9672633559192
4157,"Snowgoose Cherry",-77.0760343522036,38.9682813057377
4158,"Snowgoose Cherry",-77.0639526898647,38.9681984547949
4159,"Yoshino Cherry",-77.0926751357489,38.9514508731593
4160,"Kwanzan Cherry",-77.0757136242843,38.9596516056371
4161,"Cherry Spp.",-77.0819540829145,38.9583321913776
4162,"Kwanzan Cherry",-77.0803550352566,38.9624861095464
4163,"Cherry Spp.",-77.0814587165465,38.9589901407824
4164,"Kwanzan Cherry",-77.0794431074135,38.9621264023117
4165,"Kwanzan Cherry",-77.0783585232272,38.9621361428687
4166,"Yoshino Cherry",-77.0726595589914,38.963049657116
4167,"Yoshino Cherry",-77.0828893949296,38.9589891353404
4168,"Kwanzan Cherry",-77.0724509432564,38.9621399523969
4169,"Snowgoose Cherry",-77.080534567816,38.9579908635875
4170,"Kwanzan Cherry",-77.0828452229287,38.9606917282407
4171,"Okame Cherry",-77.074848286719,38.9596521623175
4172,"Kwanzan Cherry",-77.0788662058107,38.9621358011264
4173,"Kwanzan Cherry",-77.0746704430865,38.9550940942171
4174,"Okame Cherry",-77.0709732429208,38.9497454815688
4175,"Snowgoose Cherry",-77.0725351989402,38.9542306443288
4176,"Yoshino Cherry",-77.0984078605343,38.9507795751173
4177,"Yoshino Cherry",-77.0926868134457,38.9515589635753
4178,"Yoshino Cherry",-77.0814205834931,38.9559093404438
4179,"Okame Cherry",-77.0986037679495,38.9506262694868
4180,"Okame Cherry",-77.0707540538565,38.9497456146684
4181,"Yoshino Cherry",-77.0818865312384,38.9497473548566
4182,"Yoshino Cherry",-77.0838578604519,38.9485838893351
4183,"Cherry Spp.",-77.0775928943965,38.9477684614454
4184,"Snowgoose Cherry",-77.0896903964946,38.9448411205213
4185,"Chokecherry",-77.0932813201767,38.9386225864632
4186,"Kwanzan Cherry",-77.096830515316,38.9446012092785
4187,"Chokecherry",-77.0862787409711,38.9471858437517
4188,"Kwanzan Cherry",-77.0815055883122,38.9495314222374
4189,"Chokecherry",-77.0788187198081,38.9504971502234
4190,"Snowgoose Cherry",-77.0792497999383,38.9439298195056
4191,"Chokecherry",-77.090684793968,38.9466870527653
4192,"Snowgoose Cherry",-77.0838464201761,38.9486649722107
4193,"Cherry Spp.",-77.0938441509867,38.9455945563437
4194,"Cherry Spp.",-77.073789053522,38.9506805993303
4195,"Snowgoose Cherry",-77.0811828207305,38.9497478458864
4196,"Chokecherry",-77.0940854112127,38.9448466747343
4197,"Snowgoose Cherry",-77.0941325401845,38.9455943243187
4198,"Kwanzan Cherry",-77.096698677402,38.9409529592117
